id,reason
A143548,structure_missing
A143549,structure_missing
A143550,structure_missing
A143551,structure_missing
A143552,structure_missing
A143553,structure_missing
A143554,structure_missing
A143555,structure_missing
A143556,structure_missing
A143557,structure_missing
A143558,structure_missing
A143559,structure_missing
A143560,structure_missing
A143561,structure_missing
A143562,structure_missing
A143563,structure_missing
A143564,structure_missing
A143565,structure_missing
A143566,structure_missing
A143567,structure_missing
A143568,structure_missing
A143569,structure_missing
A143570,structure_missing
A143599,structure_missing
A143600,structure_missing
A143601,structure_missing
A143602,structure_missing
A143603,structure_missing
A143604,structure_missing
A143605,structure_missing
A143606,structure_missing
A143607,structure_missing
A143608,structure_missing
A143609,structure_missing
A143610,structure_missing
A143611,structure_missing
A143612,structure_missing
A143614,structure_missing
A143615,structure_missing
A143616,structure_missing
A143617,structure_missing
A143618,structure_missing
A143619,structure_missing
A143620,structure_missing
A143621,structure_missing
A143622,structure_missing
A143623,structure_missing
A143624,structure_missing
A143625,structure_missing
A143626,structure_missing
A143627,structure_missing
A143628,structure_missing
A143629,structure_missing
A143630,structure_missing
A143631,structure_missing
A143632,structure_missing
A143633,structure_missing
A143634,structure_missing
A143635,structure_missing
A143636,structure_missing
A143637,structure_missing
A143638,structure_missing
A143639,structure_missing
A143640,structure_missing
A143641,structure_missing
A143642,structure_missing
A143643,structure_missing
A143644,structure_missing
A143645,structure_missing
A143646,structure_missing
A143647,structure_missing
A143648,structure_missing
A143649,structure_missing
A143650,structure_missing
A143651,structure_missing
A143653,structure_missing
A143654,structure_missing
A143657,structure_missing
A143692,structure_missing
A143694,structure_missing
A143730,structure_missing
A143738,structure_missing
A143746,structure_missing
A143749,structure_missing
A143750,structure_missing
A143817,structure_missing
A143820,structure_missing
A143825,structure_missing
A143826,structure_missing
A143827,structure_missing
A143828,structure_missing
A143829,structure_missing
A143830,structure_missing
A143831,structure_missing
A143832,structure_missing
A143833,structure_missing
A143834,structure_missing
A143835,structure_missing
A143836,structure_missing
A143837,structure_missing
A143838,structure_missing
A143839,structure_missing
A143840,structure_missing
A143841,structure_missing
A143842,structure_missing
A143843,structure_missing
A143844,structure_missing
A143845,structure_missing
A143846,structure_missing
A143847,structure_missing
A143848,structure_missing
A143849,structure_missing
A143850,structure_missing
A143851,structure_missing
A143852,structure_missing
A143853,structure_missing
A143854,structure_missing
A143855,structure_missing
A143856,structure_missing
A143857,structure_missing
A143858,structure_missing
A143859,structure_missing
A143860,structure_missing
A143861,structure_missing
A143862,structure_missing
A143863,structure_missing
A143864,structure_missing
A143865,structure_missing
A143866,structure_missing
A143868,structure_missing
A143869,structure_missing
A143870,structure_missing
A143872,structure_missing
A143873,structure_missing
A143875,structure_missing
A143876,structure_missing
A143927,structure_missing
A143948,structure_missing
A143956,structure_missing
A144149,structure_missing
A144213,structure_missing
A144334,structure_missing
A144429,structure_missing
A144453,structure_missing
A144525,structure_missing
A144530,structure_missing
A144593,structure_missing
A144602,structure_missing
A144605,structure_missing
A144662,structure_missing
A144665,structure_missing
A144781,structure_missing
A144807,structure_missing
A144814,structure_missing
A144815,structure_missing
A144823,structure_missing
A144825,structure_missing
A144911,structure_missing
A144937,structure_missing
A145023,structure_missing
A145024,structure_missing
A145025,structure_missing
A145026,structure_missing
A145027,structure_missing
A145028,structure_missing
A145029,structure_missing
A145030,structure_missing
A145031,structure_missing
A145032,structure_missing
A145033,structure_missing
A145074,structure_missing
A145075,structure_missing
A145114,structure_missing
A145122,structure_missing
A145181,structure_missing
A145276,structure_missing
A145278,structure_missing
A145313,structure_missing
A145335,structure_missing
A145346,structure_missing
A145379,structure_missing
A145393,structure_missing
A145394,structure_missing
A145395,structure_missing
A145396,structure_missing
A145397,structure_missing
A145398,structure_missing
A145399,structure_missing
A145400,structure_missing
A145401,structure_missing
A145402,structure_missing
A145403,structure_missing
A145404,structure_missing
A145405,structure_missing
A145406,structure_missing
A145407,structure_missing
A145408,structure_missing
A145660,structure_missing
A145688,structure_missing
A145817,structure_missing
A145860,structure_missing
A145943,structure_missing
A146125,structure_missing
A146155,structure_missing
A146810,structure_missing
A147017,structure_missing
A147044,structure_missing
A147261,structure_missing
A147262,structure_missing
A147263,structure_missing
A147264,structure_missing
A147265,structure_missing
A147266,structure_missing
A147267,structure_missing
A147268,structure_missing
A147269,structure_missing
A147270,structure_missing
A147271,structure_missing
A147272,structure_missing
A147273,structure_missing
A147274,structure_missing
A147275,structure_missing
A147276,structure_missing
A147277,structure_missing
A147278,structure_missing
A147279,structure_missing
A147280,structure_missing
A147352,structure_missing
A149021,structure_missing
A990000,structure_missing
A990001,structure_missing
A990002,structure_missing
A990003,structure_missing
A990008,structure_missing
A990009,structure_missing
A990010,structure_missing
A990011,structure_missing
A990016,structure_missing
A990017,structure_missing
A990018,structure_missing
A990019,structure_missing
A990024,structure_missing
A990025,structure_missing
A990026,structure_missing
A990027,structure_missing
R00002,structure_missing
R00019,structure_missing
R00021,shortcut+structure_missing
R00034,general
R00056,general
R00074,shortcut
