id, reason
A124488, failed to balance
A124489, failed to balance
A124558, failed to balance
A124577, failed to balance
A124717, failed to balance
A124734, failed to balance
A124754, failed to balance
A124755, failed to balance
A124757, failed to balance
A124758, failed to balance
A124760, failed to balance
A124761, failed to balance
A124825, failed to balance
A124844, failed to balance
A124870, failed to balance
A124871, failed to balance
A124873, failed to balance
A124874, failed to balance
A124896, failed to balance
A124897, failed to balance
A124962, failed to balance
A124963, failed to balance
A125084, failed to balance
A125098, failed to balance
A125170, failed to balance
A125171, failed to balance
A125264, failed to balance
A125265, failed to balance
A125277, failed to balance
A125287, failed to balance
A125316, failed to balance
A125325, failed to balance
A125344, failed to balance
A125345, failed to balance
A125347, failed to balance
A125348, failed to balance
A125350, failed to balance
A125351, failed to balance
A125353, failed to balance
A125354, failed to balance
A125356, failed to balance
A125357, failed to balance
A125402, failed to balance
A125403, failed to balance
A125442, failed to balance
A125443, failed to balance
A125455, failed to balance
A125462, failed to balance
A125491, failed to balance
A125497, failed to balance
A125526, failed to balance
A125537, failed to balance
A125643, failed to balance
A125644, failed to balance
A125645, failed to balance
A125646, failed to balance
A125647, failed to balance
A125648, failed to balance
A125649, failed to balance
A125650, failed to balance
A125651, failed to balance
A125652, failed to balance
A125653, failed to balance
A125654, failed to balance
A125655, failed to balance
A125656, failed to balance
A125657, failed to balance
A125658, failed to balance
A125659, failed to balance
A125660, failed to balance
A125661, failed to balance
A125662, failed to balance
A125663, failed to balance
A125664, failed to balance
A125665, failed to balance
A125666, failed to balance
A125667, failed to balance
A125668, failed to balance
A125669, failed to balance
A125670, failed to balance
A125671, failed to balance
A125672, failed to balance
A125674, failed to balance
A125675, failed to balance
A125676, failed to balance
A125677, failed to balance
A125678, failed to balance
A125679, failed to balance
A125680, failed to balance
A125681, failed to balance
A125682, failed to balance
A125683, failed to balance
A125684, failed to balance
A125685, failed to balance
A125686, failed to balance
A125687, failed to balance
A125688, failed to balance
A125689, failed to balance
A125690, failed to balance
A125691, failed to balance
A125829, failed to balance
A125869, failed to balance
A125902, failed to balance
A125904, failed to balance
A126105, failed to balance
A126130, failed to balance
A126154, failed to balance
A126177, failed to balance
A126189, failed to balance
A126210, failed to balance
A126231, failed to balance
A126241, failed to balance
A126246, failed to balance
A126285, failed to balance
A126303, failed to balance
A126304, failed to balance
A126315, failed to balance
A126323, failed to balance
A126336, failed to balance
A126346, failed to balance
A126350, failed to balance
A126359, failed to balance
A126363, failed to balance
A126371, failed to balance
A126381, failed to balance
A126390, failed to balance
A126398, failed to balance
A126409, failed to balance
A126419, failed to balance
A126423, failed to balance
A126424, failed to balance
A126433, failed to balance
A126455, failed to balance
A126456, failed to balance
A126457, failed to balance
A126458, failed to balance
A126459, failed to balance
A126466, failed to balance
A126467, failed to balance
A126470, failed to balance
A126474, failed to balance
A126479, failed to balance
A126480, failed to balance
A126482, failed to balance
A126484, failed to balance
A126485, failed to balance
A126486, failed to balance
A126487, failed to balance
A126488, failed to balance
A126489, failed to balance
A126826, failed to balance
A126865, failed to balance
A126994, failed to balance
A126995, failed to balance
A126997, failed to balance
A127167, failed to balance
A127194, failed to balance
A127195, failed to balance
A127196, failed to balance
A127407, failed to balance
A127408, failed to balance
A127480, failed to balance
A128077, failed to balance
A128101, failed to balance
A128104, failed to balance
A128106, failed to balance
A128107, failed to balance
A128108, failed to balance
A128109, failed to balance
A128180, failed to balance
A128188, failed to balance
A128191, failed to balance
A128195, failed to balance
A128199, failed to balance
A128203, failed to balance
A128207, failed to balance
A128211, failed to balance
A128218, failed to balance
A128219, failed to balance
A128224, failed to balance
A128228, failed to balance
A128232, failed to balance
A128236, failed to balance
A128240, failed to balance
A128244, failed to balance
A128248, failed to balance
A128260, failed to balance
A128274, failed to balance
A128275, failed to balance
A128288, failed to balance
A128292, failed to balance
A128300, failed to balance
A128304, failed to balance
A128308, failed to balance
A128319, failed to balance
A128332, failed to balance
A128333, failed to balance
A128338, failed to balance
A128342, failed to balance
A128345, failed to balance
A128346, failed to balance
A128347, failed to balance
A128350, failed to balance
A128354, failed to balance
A128358, failed to balance
A128362, failed to balance
A128368, failed to balance
A128369, failed to balance
A128374, failed to balance
A128382, failed to balance
A128393, failed to balance
A128397, failed to balance
A128401, failed to balance
A128405, failed to balance
A128409, failed to balance
A128413, failed to balance
A128415, failed to balance
A128419, failed to balance
A128423, failed to balance
A128426, failed to balance
A128450, failed to balance
A128461, failed to balance
A128462, failed to balance
A128463, failed to balance
A128464, failed to balance
A128465, failed to balance
A128466, failed to balance
A128467, failed to balance
A128468, failed to balance
A128469, failed to balance
A128470, failed to balance
A128471, failed to balance
A129241, failed to balance
A129242, failed to balance
A129245, failed to balance
A129504, failed to balance
A129515, failed to balance
A129565, failed to balance
A129566, failed to balance
A129574, failed to balance
A129625, failed to balance
A129731, failed to balance
A130250, failed to balance
A130308, failed to balance
A130326, failed to balance
A130327, failed to balance
A130401, failed to balance
A130616, failed to balance
A130850, failed to balance
A130851, failed to balance
A131005, failed to balance
A131006, failed to balance
A131007, failed to balance
A131008, failed to balance
A131009, failed to balance
A131011, failed to balance
A131013, failed to balance
A131014, failed to balance
A131015, failed to balance
A131016, failed to balance
A131017, failed to balance
A131018, failed to balance
A131020, failed to balance
A131021, failed to balance
A131040, failed to balance
A131041, failed to balance
A131058, failed to balance
A131059, failed to balance
A131060, failed to balance
A131061, failed to balance
A131257, failed to balance
A131258, failed to balance
A131297, failed to balance
A131653, failed to balance
A131682, failed to balance
A131711, failed to balance
A131720, failed to balance
A131723, failed to balance
A132032, failed to balance
A132033, failed to balance
A132088, failed to balance
A132089, failed to balance
A132121, failed to balance
A132122, failed to balance
A132160, failed to balance
A132281, failed to balance
A132576, failed to balance
A132633, failed to balance
A132634, failed to balance
A132635, failed to balance
A132643, failed to balance
A132644, failed to balance
A132645, failed to balance
A132646, failed to balance
A132648, failed to balance
A132649, failed to balance
A132650, failed to balance
A132904, failed to balance
A132972, failed to balance
A132973, failed to balance
A132974, failed to balance
A132981, failed to balance
A132987, failed to balance
A133004, failed to balance
A133020, failed to balance
A133028, failed to balance
A133031, failed to balance
A133391, failed to balance
A133755, failed to balance
A133868, failed to balance
A133963, failed to balance
A133970, failed to balance
A134362, failed to balance
A134363, failed to balance
A134395, failed to balance
A134396, failed to balance
A134397, failed to balance
A134398, failed to balance
A134399, failed to balance
A134402, failed to balance
A134418, failed to balance
A134420, failed to balance
A134829, failed to balance
A134830, failed to balance
A134853, failed to balance
A134854, failed to balance
A134857, failed to balance
A134866, failed to balance
A134867, failed to balance
A134868, failed to balance
A134869, failed to balance
A134870, failed to balance
A134871, failed to balance
A134872, failed to balance
A134873, failed to balance
A134874, failed to balance
A134875, failed to balance
A134876, failed to balance
A134877, failed to balance
A134878, failed to balance
A134879, failed to balance
A134881, failed to balance
A134882, failed to balance
A134883, failed to balance
A134885, failed to balance
A134888, failed to balance
A134891, failed to balance
A134892, failed to balance
A134893, failed to balance
A134894, failed to balance
A134895, failed to balance
A134896, failed to balance
A134897, failed to balance
A134898, failed to balance
A134899, failed to balance
A134900, failed to balance
A134901, failed to balance
A134902, failed to balance
A134903, failed to balance
A134904, failed to balance
A134905, failed to balance
A134906, failed to balance
A134907, failed to balance
A134908, failed to balance
A134909, failed to balance
A134910, failed to balance
A134911, failed to balance
A134912, failed to balance
A134915, failed to balance
A134916, failed to balance
A134918, failed to balance
A134921, failed to balance
A134924, failed to balance
A134925, failed to balance
A134926, failed to balance
A134927, failed to balance
A134928, failed to balance
A134929, failed to balance
A134930, failed to balance
A134931, failed to balance
A134932, failed to balance
A134945, failed to balance
A134978, failed to balance
A135012, failed to balance
A135046, failed to balance
A135114, failed to balance
A135115, failed to balance
A135181, failed to balance
A135182, failed to balance
A135248, failed to balance
A135282, failed to balance
A135315, failed to balance
A135349, failed to balance
A135382, failed to balance
A135415, failed to balance
A135449, failed to balance
A135482, failed to balance
A135515, failed to balance
A135548, failed to balance
A135582, failed to balance
A135616, failed to balance
A135649, failed to balance
A135683, failed to balance
A135717, failed to balance
A135784, failed to balance
A135817, failed to balance
A135851, failed to balance
A135884, failed to balance
A135951, failed to balance
A135985, failed to balance
A136018, failed to balance
A136051, failed to balance
A136084, failed to balance
A136118, failed to balance
A136185, failed to balance
A136218, failed to balance
A136252, failed to balance
A136285, failed to balance
A136319, failed to balance
A136386, failed to balance
A136420, failed to balance
A136453, failed to balance
A136618, failed to balance
A136652, failed to balance
A136686, failed to balance
A136720, failed to balance
A136753, failed to balance
A136787, failed to balance
A136820, failed to balance
A136854, failed to balance
A136888, failed to balance
A136954, failed to balance
A136988, failed to balance
A137021, failed to balance
A137055, failed to balance
A137089, failed to balance
A137122, failed to balance
A137156, failed to balance
A137196, failed to balance
A137230, failed to balance
A137231, failed to balance
A137232, failed to balance
A137233, failed to balance
A137234, failed to balance
A137235, failed to balance
A137236, failed to balance
A137237, failed to balance
A137238, failed to balance
A137239, failed to balance
A137240, failed to balance
A137241, failed to balance
A137242, failed to balance
A137243, failed to balance
A137244, failed to balance
A137245, failed to balance
A137246, failed to balance
A137247, failed to balance
A137249, failed to balance
A137250, failed to balance
A137251, failed to balance
A137252, failed to balance
A137253, failed to balance
A137254, failed to balance
A137255, failed to balance
A137257, failed to balance
A137258, failed to balance
A137259, failed to balance
A137260, failed to balance
A137261, failed to balance
A137262, failed to balance
A137263, failed to balance
A137264, failed to balance
A137265, failed to balance
A137266, failed to balance
A137267, failed to balance
A137269, failed to balance
A137271, failed to balance
A137272, failed to balance
A137274, failed to balance
A137275, failed to balance
A137276, failed to balance
A137278, failed to balance
A137279, failed to balance
A137282, failed to balance
A137283, failed to balance
A137284, failed to balance
A137285, failed to balance
A137286, failed to balance
A137287, failed to balance
A137288, failed to balance
A137289, failed to balance
A137290, failed to balance
A137291, failed to balance
A137292, failed to balance
A137293, failed to balance
A137294, failed to balance
A137295, failed to balance
A137296, failed to balance
A137297, failed to balance
A137298, failed to balance
A137351, failed to balance
A137404, failed to balance
A137880, failed to balance
A137881, failed to balance
A137882, failed to balance
A137883, failed to balance
A137884, failed to balance
A137888, failed to balance
A137891, failed to balance
A137892, failed to balance
A137896, failed to balance
A137897, failed to balance
A137899, failed to balance
A137900, failed to balance
A137901, failed to balance
A137918, failed to balance
A137919, failed to balance
A137955, failed to balance
A137956, failed to balance
A137957, failed to balance
A137958, failed to balance
A137959, failed to balance
A137960, failed to balance
A137961, failed to balance
A137962, failed to balance
A137963, failed to balance
A137964, failed to balance
A137965, failed to balance
A137966, failed to balance
A137967, failed to balance
A137968, failed to balance
A137969, failed to balance
A137970, failed to balance
A137971, failed to balance
A137972, failed to balance
A137973, failed to balance
A137974, failed to balance
A137975, failed to balance
A137976, failed to balance
A137977, failed to balance
A137979, failed to balance
A137981, failed to balance
A137984, failed to balance
A137985, failed to balance
A137990, failed to balance
A137991, failed to balance
A137995, failed to balance
A137996, failed to balance
A138027, failed to balance
A138061, failed to balance
A138070, failed to balance
A138077, failed to balance
A138110, failed to balance
A138115, failed to balance
A138120, failed to balance
A138235, failed to balance
A138240, failed to balance
A138245, failed to balance
A138249, failed to balance
A138257, failed to balance
A138263, failed to balance
A138264, failed to balance
A138265, failed to balance
A138266, failed to balance
A138267, failed to balance
A138268, failed to balance
A138269, failed to balance
A138270, failed to balance
A138271, failed to balance
A138272, failed to balance
A138273, failed to balance
A138274, failed to balance
A138275, failed to balance
A138278, failed to balance
A138302, failed to balance
A138304, failed to balance
A138307, failed to balance
A138328, failed to balance
A138334, failed to balance
A138367, failed to balance
A138368, failed to balance
A138369, failed to balance
A138371, failed to balance
A138372, failed to balance
A138373, failed to balance
A138374, failed to balance
A138381, failed to balance
A138382, failed to balance
A138383, failed to balance
A138385, failed to balance
A138386, failed to balance
A138387, failed to balance
A138388, failed to balance
A138389, failed to balance
A138390, failed to balance
A138391, failed to balance
A138395, failed to balance
A138396, failed to balance
A138397, failed to balance
A138398, failed to balance
A138399, failed to balance
A138400, failed to balance
A138401, failed to balance
A138404, failed to balance
A138413, failed to balance
A138414, failed to balance
A138415, failed to balance
A138416, failed to balance
A138417, failed to balance
A138418, failed to balance
A138419, failed to balance
A138420, failed to balance
A138421, failed to balance
A138422, failed to balance
A138423, failed to balance
A138424, failed to balance
A138438, failed to balance
A138439, failed to balance
A138440, failed to balance
A138441, failed to balance
A138443, failed to balance
A138444, failed to balance
A138445, failed to balance
A138446, failed to balance
A138447, failed to balance
A138450, failed to balance
A138451, failed to balance
A138453, failed to balance
A138458, failed to balance
A138465, failed to balance
A138470, failed to balance
A138476, failed to balance
A138480, failed to balance
A138482, failed to balance
A138487, failed to balance
A138488, failed to balance
A138490, failed to balance
A138492, failed to balance
A138494, failed to balance
A138495, failed to balance
A138496, failed to balance
A138497, failed to balance
A138504, failed to balance
A138505, failed to balance
A138508, failed to balance
A138510, failed to balance
A138511, failed to balance
A138512, failed to balance
A138513, failed to balance
A138514, failed to balance
A138515, failed to balance
A138516, failed to balance
A138517, failed to balance
A138518, failed to balance
A138519, failed to balance
A138520, failed to balance
A138528, failed to balance
A138529, failed to balance
A138535, failed to balance
A138543, failed to balance
A138576, failed to balance
A138577, failed to balance
A138595, failed to balance
A138596, failed to balance
A138597, failed to balance
A138598, failed to balance
A138616, failed to balance
A138617, failed to balance
A138618, failed to balance
A138622, failed to balance
A138623, failed to balance
A138624, failed to balance
A138625, failed to balance
A138627, failed to balance
A138628, failed to balance
A138631, failed to balance
A138634, failed to balance
A138640, failed to balance
A138647, failed to balance
A138660, failed to balance
A138662, failed to balance
A138663, failed to balance
A138664, failed to balance
A138665, failed to balance
A138666, failed to balance
A138670, failed to balance
A138671, failed to balance
A138677, failed to balance
A138678, failed to balance
A138687, failed to balance
A138688, failed to balance
A138694, failed to balance
A138707, failed to balance
A138708, failed to balance
A138709, failed to balance
A138710, failed to balance
A138711, failed to balance
A138712, failed to balance
A138716, failed to balance
A138717, failed to balance
A138718, failed to balance
A138719, failed to balance
A138720, failed to balance
A138725, failed to balance
A138727, failed to balance
A138728, failed to balance
A138729, failed to balance
A138735, failed to balance
A138737, failed to balance
A138738, failed to balance
A138741, failed to balance
A138742, failed to balance
A138744, failed to balance
A138745, failed to balance
A138748, failed to balance
A138751, failed to balance
A138776, failed to balance
A138777, failed to balance
A138780, failed to balance
A138781, failed to balance
A138791, failed to balance
A138792, failed to balance
A138802, failed to balance
A138810, failed to balance
A138819, failed to balance
A138822, failed to balance
A138823, failed to balance
A138824, failed to balance
A138825, failed to balance
A138826, failed to balance
A138828, failed to balance
A138885, failed to balance
A138887, failed to balance
A138907, failed to balance
A138908, failed to balance
A138909, failed to balance
A138911, failed to balance
A138912, failed to balance
A138913, failed to balance
A138914, failed to balance
A138961, failed to balance
A138962, failed to balance
A138963, failed to balance
A138964, failed to balance
A138965, failed to balance
A138966, failed to balance
A138967, failed to balance
A138968, failed to balance
A138969, failed to balance
A138970, failed to balance
A138971, failed to balance
A138972, failed to balance
A138973, failed to balance
A138974, failed to balance
A138975, failed to balance
A138976, failed to balance
A138977, failed to balance
A138978, failed to balance
A138979, failed to balance
A138981, failed to balance
A138982, failed to balance
A138983, failed to balance
A138984, failed to balance
A138985, failed to balance
A138986, failed to balance
A138988, failed to balance
A138989, failed to balance
A138997, failed to balance
A138998, failed to balance
A139004, failed to balance
A139011, failed to balance
A139013, failed to balance
A139014, failed to balance
A139018, failed to balance
A139019, failed to balance
A139020, failed to balance
A139021, failed to balance
A139023, failed to balance
A139025, failed to balance
A139029, failed to balance
A139035, failed to balance
A139041, failed to balance
A139043, failed to balance
A139044, failed to balance
A139045, failed to balance
A139046, failed to balance
A139047, failed to balance
A139051, failed to balance
A139052, failed to balance
A139056, failed to balance
A139057, failed to balance
A139062, failed to balance
A139066, failed to balance
A139067, failed to balance
A139072, failed to balance
A139083, failed to balance
A139084, failed to balance
A139085, failed to balance
A139086, failed to balance
A139087, failed to balance
A139088, failed to balance
A139091, failed to balance
A139092, failed to balance
A139093, failed to balance
A139094, failed to balance
A139095, failed to balance
A139099, failed to balance
A139100, failed to balance
A139101, failed to balance
A139102, failed to balance
A139105, failed to balance
A139107, failed to balance
A139109, failed to balance
A139110, failed to balance
A139111, failed to balance
A139112, failed to balance
A139114, failed to balance
A139115, failed to balance
A139117, failed to balance
A139120, failed to balance
A139141, failed to balance
A139145, failed to balance
A139156, failed to balance
A139157, failed to balance
A139166, failed to balance
A139182, failed to balance
A139185, failed to balance
A139186, failed to balance
A139187, failed to balance
A139188, failed to balance
A139189, failed to balance
A139191, failed to balance
A139245, failed to balance
A139247, failed to balance
A139266, failed to balance
A139305, failed to balance
A139306, failed to balance
A139307, failed to balance
A139308, failed to balance
A139309, failed to balance
A139310, failed to balance
A139311, failed to balance
A139312, failed to balance
A139313, failed to balance
A139314, failed to balance
A139315, failed to balance
A139316, failed to balance
A139320, failed to balance
A139343, failed to balance
A139347, failed to balance
A139356, failed to balance
A139411, failed to balance
A139412, failed to balance
A139413, failed to balance
A139414, failed to balance
A139415, failed to balance
A139416, failed to balance
A139417, failed to balance
A139418, failed to balance
A139419, failed to balance
A139420, failed to balance
A139421, failed to balance
A139422, failed to balance
A139423, failed to balance
A139424, failed to balance
A139425, failed to balance
A139427, failed to balance
A139428, failed to balance
A139430, failed to balance
A139432, failed to balance
A139433, failed to balance
A139435, failed to balance
A139442, failed to balance
A139444, failed to balance
A139445, failed to balance
A139446, failed to balance
A139448, failed to balance
A139449, failed to balance
A139450, failed to balance
A139451, failed to balance
A139458, failed to balance
A139470, failed to balance
A139471, failed to balance
A139472, failed to balance
A139473, failed to balance
A139474, failed to balance
A139475, failed to balance
A139476, failed to balance
A139478, failed to balance
A139479, failed to balance
A139481, failed to balance
A139483, failed to balance
A139487, failed to balance
A139488, failed to balance
A139489, failed to balance
A139490, failed to balance
A139493, failed to balance
A139494, failed to balance
A139506, failed to balance
A139513, failed to balance
A139528, failed to balance
A139531, failed to balance
A139534, failed to balance
A139545, failed to balance
A139553, failed to balance
A139560, failed to balance
A139561, failed to balance
A139562, failed to balance
A139564, failed to balance
A139565, failed to balance
A139572, failed to balance
A139573, failed to balance
A139575, failed to balance
A139576, failed to balance
A139577, failed to balance
A139578, failed to balance
A139599, failed to balance
A139600, failed to balance
A139601, failed to balance
A139602, failed to balance
A139604, failed to balance
A139608, failed to balance
A139609, failed to balance
A139623, failed to balance
A139628, failed to balance
A139665, failed to balance
A139666, failed to balance
A139667, failed to balance
A139679, failed to balance
A139680, failed to balance
A139704, failed to balance
A139706, failed to balance
A139743, failed to balance
A139748, failed to balance
A139751, failed to balance
A139752, failed to balance
A139822, failed to balance
A140016, failed to balance
A140017, failed to balance
A140018, failed to balance
A140019, failed to balance
A140020, failed to balance
A140021, failed to balance
A140030, failed to balance
A140041, failed to balance
A140042, failed to balance
A140043, failed to balance
A140067, failed to balance
A140068, failed to balance
A140110, failed to balance
A140112, failed to balance
A140117, failed to balance
A140118, failed to balance
A140196, failed to balance
A140199, failed to balance
A140222, failed to balance
A140223, failed to balance
A140224, failed to balance
A140225, failed to balance
A140226, failed to balance
A140227, failed to balance
A140240, failed to balance
A140253, failed to balance
A140259, failed to balance
A140260, failed to balance
A140261, failed to balance
A140268, failed to balance
A140271, failed to balance
A140272, failed to balance
A140273, failed to balance
A140278, failed to balance
A140282, failed to balance
A140287, failed to balance
A140289, failed to balance
A140290, failed to balance
A140299, failed to balance
A140300, failed to balance
A140301, failed to balance
A140302, failed to balance
A140306, failed to balance
A140307, failed to balance
A140315, failed to balance
A140316, failed to balance
A140324, failed to balance
A140325, failed to balance
A140326, failed to balance
A140327, failed to balance
A140328, failed to balance
A140329, failed to balance
A140330, failed to balance
A140331, failed to balance
A140333, failed to balance
A140334, failed to balance
A140341, failed to balance
A140342, failed to balance
A140343, failed to balance
A140344, failed to balance
A140346, failed to balance
A140347, failed to balance
A140352, failed to balance
A140353, failed to balance
A140361, failed to balance
A140367, failed to balance
A140368, failed to balance
A140409, failed to balance
A140410, failed to balance
A140411, failed to balance
A140412, failed to balance
A140413, failed to balance
A140414, failed to balance
A140415, failed to balance
A140416, failed to balance
A140417, failed to balance
A140418, failed to balance
A140419, failed to balance
A140420, failed to balance
A140421, failed to balance
A140422, failed to balance
A140423, failed to balance
A140424, failed to balance
A140425, failed to balance
A140426, failed to balance
A140427, failed to balance
A140428, failed to balance
A140429, failed to balance
A140430, failed to balance
A140431, failed to balance
A140432, failed to balance
A140433, failed to balance
A140434, failed to balance
A140435, failed to balance
A140436, failed to balance
A140437, failed to balance
A140438, failed to balance
A140439, failed to balance
A140440, failed to balance
A140449, failed to balance
A140450, failed to balance
A140451, failed to balance
A140466, failed to balance
A140467, failed to balance
A140468, failed to balance
A140469, failed to balance
A140470, failed to balance
A140477, failed to balance
A140478, failed to balance
A140482, failed to balance
A140490, failed to balance
A140495, failed to balance
A140496, failed to balance
A140497, failed to balance
A140499, failed to balance
A140500, failed to balance
A140502, failed to balance
A140504, failed to balance
A140505, failed to balance
A140510, failed to balance
A140511, failed to balance
A140513, failed to balance
A140519, failed to balance
A140520, failed to balance
A140528, failed to balance
A140536, failed to balance
A140537, failed to balance
A140541, failed to balance
A140545, failed to balance
A140547, failed to balance
A140548, failed to balance
A140550, failed to balance
A140557, failed to balance
A140558, failed to balance
A140563, failed to balance
A140564, failed to balance
A140565, failed to balance
A140568, failed to balance
A140569, failed to balance
A140570, failed to balance
A140575, failed to balance
A140580, failed to balance
A140581, failed to balance
A140582, failed to balance
A140584, failed to balance
A140585, failed to balance
A140587, failed to balance
A140588, failed to balance
A140594, failed to balance
A140608, failed to balance
A140609, failed to balance
A140617, failed to balance
A140673, failed to balance
A140674, failed to balance
A140675, failed to balance
A140676, failed to balance
A140677, failed to balance
A140678, failed to balance
A140679, failed to balance
A140680, failed to balance
A140681, failed to balance
A140682, failed to balance
A140683, failed to balance
A140684, failed to balance
A140685, failed to balance
A140686, failed to balance
A140687, failed to balance
A140688, failed to balance
A140689, failed to balance
A140690, failed to balance
A140691, failed to balance
A140692, failed to balance
A140693, failed to balance
A140694, failed to balance
A140695, failed to balance
A140696, failed to balance
A140697, failed to balance
A140698, failed to balance
A140702, failed to balance
A140711, failed to balance
A140712, failed to balance
A140713, failed to balance
A140714, failed to balance
A140715, failed to balance
A140716, failed to balance
A140717, failed to balance
A140731, failed to balance
A140742, failed to balance
A140752, failed to balance
A140755, failed to balance
A140756, failed to balance
A140757, failed to balance
A140758, failed to balance
A140773, failed to balance
A140775, failed to balance
A140779, failed to balance
A140787, failed to balance
A140813, failed to balance
A140827, failed to balance
A140833, failed to balance
A140834, failed to balance
A140835, failed to balance
A140907, failed to balance
A140908, failed to balance
A140909, failed to balance
A140910, failed to balance
A140921, failed to balance
A140925, failed to balance
A140940, failed to balance
A140954, failed to balance
A140975, failed to balance
A140977, failed to balance
A140979, failed to balance
A140980, failed to balance
A140986, failed to balance
A140997, failed to balance
A141001, failed to balance
A141006, failed to balance
A141013, failed to balance
A141018, failed to balance
A141042, failed to balance
A141047, failed to balance
A141050, failed to balance
A141053, failed to balance
A141055, failed to balance
A141068, failed to balance
A141076, failed to balance
A141079, failed to balance
A141088, failed to balance
A141101, failed to balance
A141110, failed to balance
A141113, failed to balance
A141117, failed to balance
A141121, failed to balance
A141127, failed to balance
A141157, failed to balance
A141179, failed to balance
A141182, failed to balance
A141193, failed to balance
A141197, failed to balance
A141209, failed to balance
A141213, failed to balance
A141221, failed to balance
A141225, failed to balance
A141229, failed to balance
A141239, failed to balance
A141250, failed to balance
A141253, failed to balance
A141255, failed to balance
A141256, failed to balance
A141259, failed to balance
A141267, failed to balance
A141271, failed to balance
A141281, failed to balance
A141287, failed to balance
A141324, failed to balance
A141350, failed to balance
A141352, failed to balance
A141356, failed to balance
A141359, failed to balance
A141366, failed to balance
A141369, failed to balance
A141379, failed to balance
A141390, failed to balance
A141393, failed to balance
A141396, failed to balance
A141400, failed to balance
A141410, failed to balance
A141413, failed to balance
A141419, failed to balance
A141439, failed to balance
A141456, failed to balance
A141457, failed to balance
A141458, failed to balance
A141459, failed to balance
A141460, failed to balance
A141499, failed to balance
A141500, failed to balance
A141501, failed to balance
A141502, failed to balance
A141504, failed to balance
A141581, failed to balance
A141582, failed to balance
A141592, failed to balance
A141593, failed to balance
A141594, failed to balance
A141637, failed to balance
A141650, failed to balance
A141708, failed to balance
A141710, failed to balance
A141786, failed to balance
A141793, failed to balance
A141797, failed to balance
A141804, failed to balance
A141807, failed to balance
A141831, failed to balance
A141845, failed to balance
A141863, failed to balance
A141864, failed to balance
A141865, failed to balance
A141866, failed to balance
A141867, failed to balance
A141868, failed to balance
A141869, failed to balance
A141870, failed to balance
A141871, failed to balance
A141872, failed to balance
A141873, failed to balance
A141874, failed to balance
A141875, failed to balance
A141876, failed to balance
A141877, failed to balance
A141878, failed to balance
A141879, failed to balance
A141884, failed to balance
A141885, failed to balance
A141923, failed to balance
A141954, failed to balance
A141974, failed to balance
A142021, failed to balance
A142022, failed to balance
A142023, failed to balance
A142025, failed to balance
A142029, failed to balance
A142030, failed to balance
A142069, failed to balance
A142072, failed to balance
A142111, failed to balance
A142117, failed to balance
A142122, failed to balance
A142123, failed to balance
A142127, failed to balance
A142128, failed to balance
A142131, failed to balance
A142138, failed to balance
A142139, failed to balance
A142140, failed to balance
A142142, failed to balance
A142143, failed to balance
A142144, failed to balance
A142145, failed to balance
A142146, failed to balance
A142147, failed to balance
A142148, failed to balance
A142149, failed to balance
A142150, failed to balance
A142152, failed to balance
A142155, failed to balance
A142156, failed to balance
A142163, failed to balance
A142165, failed to balance
A142169, failed to balance
A142175, failed to balance
A142177, failed to balance
A142179, failed to balance
A142180, failed to balance
A142190, failed to balance
A142192, failed to balance
A142193, failed to balance
A142195, failed to balance
A142196, failed to balance
A142197, failed to balance
A142198, failed to balance
A142204, failed to balance
A142205, failed to balance
A142206, failed to balance
A142207, failed to balance
A142209, failed to balance
A142240, failed to balance
A142242, failed to balance
A142244, failed to balance
A142245, failed to balance
A142246, failed to balance
A142247, failed to balance
A142248, failed to balance
A142249, failed to balance
A142251, failed to balance
A142252, failed to balance
A142299, failed to balance
A142324, failed to balance
A142327, failed to balance
A142331, failed to balance
A142332, failed to balance
A142342, failed to balance
A142444, failed to balance
A142445, failed to balance
A142446, failed to balance
A142450, failed to balance
A142451, failed to balance
A142452, failed to balance
A142453, failed to balance
A142454, failed to balance
A142455, failed to balance
A142456, failed to balance
A142457, failed to balance
A142458, failed to balance
A142461, failed to balance
A142462, failed to balance
A142473, failed to balance
A142474, failed to balance
A142500, failed to balance
A142501, failed to balance
A142510, failed to balance
A142511, failed to balance
A142541, failed to balance
A142542, failed to balance
A142543, failed to balance
A142544, failed to balance
A142545, failed to balance
A142546, failed to balance
A142547, failed to balance
A142548, failed to balance
A142549, failed to balance
A142550, failed to balance
A142551, failed to balance
A142552, failed to balance
A142553, failed to balance
A142554, failed to balance
A142559, failed to balance
A142574, failed to balance
A142575, failed to balance
A142576, failed to balance
A142577, failed to balance
A142586, failed to balance
A142587, failed to balance
A142588, failed to balance
A142589, failed to balance
A142590, failed to balance
A142591, failed to balance
A142592, failed to balance
A142593, failed to balance
A142594, failed to balance
A142711, failed to balance
A142712, failed to balance
A142740, failed to balance
A142741, failed to balance
A142742, failed to balance
A142743, failed to balance
A142744, failed to balance
A142746, failed to balance
A142748, failed to balance
A142749, failed to balance
A142750, failed to balance
A142751, failed to balance
A142752, failed to balance
A142753, failed to balance
A142754, failed to balance
A142755, failed to balance
A142756, failed to balance
A142757, failed to balance
A142758, failed to balance
A142759, failed to balance
A142761, failed to balance
A142763, failed to balance
A142764, failed to balance
A142765, failed to balance
A142766, failed to balance
A142767, failed to balance
A142768, failed to balance
A142769, failed to balance
A142772, failed to balance
A142796, failed to balance
